,loss,val_loss
0,0.009424167685210705,0.005569250788539648
1,0.004408957902342081,0.004070329945534468
2,0.004065135959535837,0.003971685655415058
3,0.0037714261561632156,0.005225499160587788
4,0.003552261972799897,0.004199489485472441
5,0.003454436780884862,0.004083399195224047
6,0.0035911959130316973,0.004087930079549551
7,0.00352358166128397,0.004413089249283075
8,0.0032379941549152136,0.003352090250700712
9,0.0032924478873610497,0.0033420380204916
10,0.0033503395970910788,0.003393917577341199
11,0.0033326612319797277,0.004674143623560667
12,0.0033809104934334755,0.003571058390662074
13,0.0031690087635070086,0.0032486356794834137
14,0.003278907388448715,0.0035536959767341614
15,0.0032776114530861378,0.0032893603201955557
16,0.003202214138582349,0.003813673509284854
17,0.00318721286021173,0.0032959573436528444
18,0.0031147636473178864,0.0032536473590880632
19,0.003133512334898114,0.0034729428589344025
20,0.0031651677563786507,0.0032087864819914103
21,0.0030917103867977858,0.0034442755859345198
22,0.0030840341933071613,0.003328238381072879
23,0.003120842156931758,0.0032712460961192846
24,0.0030514064710587263,0.003317389404401183
25,0.0031005193013697863,0.0034763095900416374
26,0.0032038067001849413,0.003481755731627345
27,0.003072560764849186,0.0032176021486520767
28,0.003046603174880147,0.0032301179599016905
29,0.0030312882736325264,0.0032561735715717077
30,0.003091430524364114,0.0031818002462387085
31,0.0030718480702489614,0.0033226681407541037
32,0.003021321026608348,0.003463222412392497
33,0.003041123040020466,0.0032531260512769222
34,0.003048661630600691,0.0037398403510451317
35,0.0030448578763753176,0.0032470731530338526
36,0.003010317450389266,0.003370425896719098
37,0.003014635294675827,0.00322856311686337
38,0.003074813634157181,0.0031194323673844337
39,0.0030041979625821114,0.0031163133680820465
40,0.002997184172272682,0.0032513984479010105
41,0.0029789626132696867,0.0031440695747733116
42,0.0030476306565105915,0.0031559718772768974
43,0.0030929590575397015,0.003241912228986621
44,0.0029997413512319326,0.0032444349490106106
45,0.002985464408993721,0.003154375124722719
46,0.0029770962428301573,0.0031472628470510244
47,0.0029818944167345762,0.0031962788198143244
48,0.0030091896187514067,0.0031161291990429163
49,0.0030069658532738686,0.0031259788665920496
50,0.003008621046319604,0.00329041201621294
51,0.0029765369836241007,0.003367359982803464
52,0.0030191282276064157,0.003207269823178649
53,0.003006312297657132,0.0032389636617153883
54,0.003064666874706745,0.0031548149418085814
55,0.00300014135427773,0.0031265378929674625
56,0.0029937252402305603,0.003160331165418029
57,0.003000253811478615,0.003174755722284317
58,0.0029540625400841236,0.0033800520468503237
59,0.0029712386894971132,0.0032946679275482893
60,0.002971487119793892,0.00312866922467947
61,0.0029991392511874437,0.0032231914810836315
62,0.0029658961575478315,0.0031552594155073166
63,0.0029656400438398123,0.0032359601464122534
64,0.0029654742684215307,0.0031261597760021687
65,0.0029940397944301367,0.0032233938109129667
66,0.0029863002710044384,0.0033635676372796297
67,0.002981949597597122,0.0031327223405241966
68,0.002952067879959941,0.00310995033942163
69,0.0029928016010671854,0.003118511289358139
70,0.002984934486448765,0.003149954602122307
71,0.002959440927952528,0.00323521182872355
72,0.0029878446366637945,0.003113376908004284
73,0.0029650209471583366,0.003131822682917118
74,0.002959701931104064,0.003393344348296523
75,0.002951844595372677,0.003165958449244499
76,0.0029877431225031614,0.0031929085962474346
77,0.0029567284509539604,0.0032906602136790752
78,0.002948340494185686,0.0031182742677628994
79,0.002975763287395239,0.0031698194798082113
80,0.0029731402173638344,0.0031114532612264156
81,0.0029830208513885736,0.003136752173304558
82,0.0029622435104101896,0.0031437277793884277
83,0.0030120646115392447,0.003177779261022806
84,0.0029447481501847506,0.003112506354227662
85,0.002973257564008236,0.0031157941557466984
86,0.0029773907735943794,0.0031311979983001947
87,0.0029437565244734287,0.0031330850906670094
88,0.002963273786008358,0.0032363682985305786
89,0.0029620719142258167,0.0031515657901763916
90,0.0029357485473155975,0.003259993391111493
91,0.0029473365284502506,0.003130390075966716
92,0.002969179069623351,0.003167197108268738
93,0.0029500704258680344,0.003860378870740533
94,0.0029579459223896265,0.0031266657169908285
95,0.0029721728060394526,0.0032540950924158096
96,0.002960743848234415,0.0031680488027632236
97,0.0029300081077963114,0.0032031673472374678
98,0.0029331264086067677,0.0031289372127503157
99,0.002934839343652129,0.003238675883039832
100,0.0029506112914532423,0.0031930364202708006
101,0.0029566145967692137,0.003143040928989649
102,0.002966959960758686,0.0032398956827819347
103,0.0029453588649630547,0.003225011983886361
104,0.0029863568488508463,0.0032333149574697018
105,0.0029737658333033323,0.0031359808053821325
106,0.0029517626389861107,0.003111535217612982
107,0.0029579815454781055,0.003235326148569584
108,0.002954066265374422,0.0032991108018904924
109,0.002943651983514428,0.0032155304215848446
110,0.002990828128531575,0.0032375447917729616
111,0.0029183109290897846,0.0031101342756301165
112,0.0029296674765646458,0.0031609281431883574
113,0.00293220323510468,0.0031889001838862896
114,0.00297271809540689,0.0031731415074318647
115,0.0029674945399165154,0.003114342922344804
116,0.002948753535747528,0.003276384901255369
117,0.0029655578546226025,0.003137047402560711
118,0.0029529223684221506,0.003149098251014948
119,0.0029504126869142056,0.0032240364234894514
120,0.0029534485656768084,0.0031595902983099222
121,0.0029399238992482424,0.0031896200962364674
122,0.0029397106263786554,0.003136905375868082
123,0.0029429690912365913,0.0031800263095647097
124,0.00295957806520164,0.003126909490674734
125,0.0029384451918303967,0.003251689951866865
126,0.0029337480664253235,0.003160869935527444
127,0.002958003431558609,0.0033722331281751394
128,0.0029563535936176777,0.003237092401832342
129,0.002945201238617301,0.0031413547694683075
130,0.0029163716826587915,0.003158099018037319
131,0.002942202379927039,0.003165608737617731
132,0.0029292881954461336,0.00330405798740685
133,0.002945643151178956,0.0031202954705804586
134,0.0029486219864338636,0.0031312918290495872
135,0.002955909352749586,0.003144940361380577
136,0.0029210266657173634,0.0032528892625123262
137,0.0029728133231401443,0.0031227092258632183
138,0.0029305117204785347,0.0032282844185829163
139,0.002960145240649581,0.0032958167139440775
140,0.002927863271906972,0.0031201038509607315
141,0.002946091815829277,0.0031288713216781616
142,0.0029220993164926767,0.0031267290469259024
143,0.0029536853544414043,0.003121474292129278
144,0.0029307531658560038,0.0031425547786056995
145,0.0029532797634601593,0.0032211721409112215
146,0.002940129954367876,0.0031257865484803915
147,0.002920757746323943,0.003131656674668193
148,0.0029479158110916615,0.003189177718013525
149,0.002943015191704035,0.003118677996098995
150,0.0029295270796865225,0.003120813053101301
151,0.00292636058293283,0.003133350983262062
152,0.0029365543741732836,0.003306017490103841
153,0.0029593845829367638,0.003256817813962698
154,0.00291539472527802,0.0031296086963266134
155,0.0029518248047679663,0.0031392828095704317
156,0.0029221251606941223,0.00324558699503541
157,0.002934308722615242,0.0031178307253867388
158,0.0029305974021553993,0.003115997649729252
159,0.0029343124479055405,0.0031528754625469446
160,0.0029180748388171196,0.003176760859787464
161,0.00295050791464746,0.0031310536433011293
162,0.002934475429356098,0.0031176649499684572
163,0.002935730153694749,0.0031495310831815004
164,0.002941485960036516,0.0031464290805161
165,0.002955756150186062,0.0031489995308220387
166,0.002950321650132537,0.003329842584207654
167,0.002924259752035141,0.003148385090753436
168,0.0029323885682970285,0.0031200258526951075
169,0.0029202760197222233,0.003119539702311158
170,0.0029179558623582125,0.0031943819485604763
171,0.0029251612722873688,0.0031191082671284676
172,0.0029276516288518906,0.0032869416754692793
173,0.002944530453532934,0.003121904330328107
174,0.0029176194220781326,0.003181185107678175
175,0.0029669355135411024,0.0031279909890145063
176,0.0029218182899057865,0.0031360306311398745
177,0.002906023757532239,0.0031762965954840183
178,0.0029493181500583887,0.003109034150838852
179,0.0029628779739141464,0.003419329645112157
180,0.002940707840025425,0.003189653158187866
181,0.002926608081907034,0.0031216011848300695
182,0.0029224525205790997,0.00311119738034904
183,0.0029095932841300964,0.003107452765107155
184,0.002930465852841735,0.003159631509333849
185,0.0029525882564485073,0.0032177299726754427
186,0.0029389746487140656,0.003127390518784523
187,0.0029349818360060453,0.003172371769323945
188,0.002915323246270418,0.0032005407847464085
189,0.0029182930011302233,0.003197600832208991
190,0.002940733917057514,0.003150417236611247
191,0.002937020966783166,0.0031107754912227392
192,0.0029246676713228226,0.0031288459431380033
193,0.0029353268910199404,0.003169747767969966
194,0.0029270551167428493,0.0031462619081139565
195,0.002951857866719365,0.0031224479898810387
196,0.0029376789461821318,0.0031638687942177057
197,0.002956900978460908,0.0032003186643123627
198,0.0029263468459248543,0.0031991731375455856
199,0.002912787953391671,0.0032303244806826115
200,0.0029365315567702055,0.003179830964654684
201,0.0029406165704131126,0.0032350497785955667
202,0.002934794407337904,0.0031136702746152878
203,0.002920346800237894,0.003127935342490673
204,0.0029433059971779585,0.003116901032626629
205,0.0029380894266068935,0.0031123838853091
206,0.00293368031270802,0.003169754985719919
207,0.0029173842631280422,0.003225533524528146
208,0.002933840500190854,0.003189372830092907
209,0.002941987942904234,0.0032149034086614847
210,0.0029431215953081846,0.003121924353763461
211,0.0029455835465341806,0.0032463690731674433
212,0.0029381075873970985,0.0031280536204576492
213,0.002922326559200883,0.0032091604080051184
214,0.002922642044723034,0.003122654976323247
215,0.0029134764336049557,0.0031129377894103527
216,0.0029312679544091225,0.003164155874401331
217,0.0029251964297145605,0.0032010143622756004
218,0.0029564297292381525,0.003129807999357581
219,0.0029157605022192,0.0031623351387679577
220,0.0029194357339292765,0.0031710707116872072
221,0.002966403029859066,0.003182734828442335
222,0.002944359788671136,0.0031227280851453543
223,0.002917326521128416,0.0031188090797513723
224,0.0029299017041921616,0.003143690526485443
225,0.002920432249084115,0.0031763212755322456
226,0.0029581962153315544,0.003139488399028778
227,0.0029337499290704727,0.003145237686112523
228,0.0029189654160290956,0.0031743033323436975
229,0.0029144014697521925,0.003118868451565504
230,0.0029216816183179617,0.0031122255604714155
231,0.002926373155787587,0.0031229991000145674
232,0.0029530345927923918,0.003117718268185854
233,0.002939823782071471,0.0031359142158180475
234,0.0029281501192599535,0.0033017497044056654
235,0.002929889364168048,0.0031437205616384745
236,0.0029226383194327354,0.0031106506939977407
237,0.0029180352576076984,0.0031537108588963747
238,0.0029367904644459486,0.0031156311742961407
239,0.0029503670521080494,0.0031144535169005394
240,0.0029268688522279263,0.00312026753090322
241,0.002939272904768586,0.0031303255818784237
242,0.0029175321105867624,0.0031551311258226633
243,0.0029248225037008524,0.0032227039337158203
244,0.0029261368326842785,0.0031324673909693956
245,0.0029079357627779245,0.0031978082843124866
246,0.002918269718065858,0.0031347968615591526
247,0.002914666896685958,0.003127878997474909
248,0.0029207360930740833,0.0032598176039755344
249,0.0029173982329666615,0.0031725966837257147
250,0.0029195998795330524,0.003130802419036627
251,0.0029227151535451412,0.003134891390800476
252,0.0029078631196171045,0.003121329704299569
253,0.0029085262212902308,0.0031833259854465723
254,0.0029226935002952814,0.00312932045198977
255,0.0029110300820320845,0.0031107128597795963
256,0.002928389934822917,0.003145600203424692
257,0.0029519633390009403,0.0031520018819719553
258,0.0029170787893235683,0.0031575581524521112
259,0.0029118089005351067,0.0031097871251404285
260,0.002912572817876935,0.0031208584550768137
261,0.0029184636659920216,0.0031403510365635157
262,0.0029074435587972403,0.003119920613244176
263,0.0029090256430208683,0.003189697163179517
264,0.002931530587375164,0.0031102788634598255
265,0.002900504507124424,0.0031760926358401775
266,0.0029042833484709263,0.003119830973446369
267,0.0029021434020251036,0.0031281705014407635
268,0.002902665641158819,0.0031069768592715263
269,0.0029071990866214037,0.0031150993891060352
270,0.002929004607722163,0.003148385789245367
271,0.0029088077135384083,0.0032039054203778505
272,0.0029394549783319235,0.003213516203686595
273,0.0029044647235423326,0.003151235170662403
274,0.002907834015786648,0.0031975223682820797
275,0.0029217887204140425,0.0031197918578982353
276,0.0028931170236319304,0.00315857189707458
277,0.002915887162089348,0.003123630303889513
278,0.0029049653094261885,0.003145539667457342
279,0.002912120195105672,0.003117813728749752
280,0.002896553371101618,0.0031241951510310173
281,0.0029016067273914814,0.003118187189102173
282,0.002906774403527379,0.003117060288786888
283,0.002901110565289855,0.0031502018682658672
284,0.0028904597274959087,0.003119975794106722
285,0.00288912421092391,0.0031317370012402534
286,0.0029021475929766893,0.003111699130386114
287,0.0028955056332051754,0.0031304755248129368
288,0.002905808389186859,0.0031551625579595566
289,0.0029077462386339903,0.00313287740573287
290,0.002915554214268923,0.0031533001456409693
291,0.002895626239478588,0.003162690671160817
292,0.002898707054555416,0.00316097610630095
293,0.0028982635121792555,0.0031044459901750088
294,0.0029045140836387873,0.0031575148459523916
295,0.002908930415287614,0.0031898601446300745
296,0.0029083648696541786,0.003201599232852459
297,0.002903594169765711,0.003124239854514599
298,0.00290252105332911,0.003155157435685396
299,0.0028979501221328974,0.0031080273911356926
300,0.0029060065280646086,0.0032484102994203568
301,0.002888903021812439,0.0031236412469297647
302,0.0028993836604058743,0.003137582913041115
303,0.0028978583868592978,0.0031757005490362644
304,0.0028771297074854374,0.003128812415525317
305,0.002889867639169097,0.0031614794861525297
306,0.0028802950400859118,0.0033593832049518824
307,0.0029058947693556547,0.0031170728616416454
308,0.0028862638864666224,0.0031529574189335108
309,0.0029096249490976334,0.003169707953929901
310,0.0028848000802099705,0.0031810018699616194
311,0.002879721811041236,0.003117428394034505
312,0.0028836445417255163,0.003135811537504196
313,0.002895713783800602,0.003126757685095072
314,0.0028913477435708046,0.003274705493822694
315,0.002893635770305991,0.0031106057576835155
316,0.0028704123105853796,0.0031331186182796955
317,0.0028810405638068914,0.003210321767255664
318,0.0028807646594941616,0.003139990149065852
319,0.0028836149722337723,0.00317295896820724
320,0.002889133058488369,0.0031655882485210896
321,0.002885040594264865,0.003218431491404772
322,0.0028862247709184885,0.00314371008425951
323,0.002878650324419141,0.0031378527637571096
324,0.0028718961402773857,0.0031914599239826202
325,0.0028733322396874428,0.00313919922336936
